0.1,82.2236381404977,0.296559609215612,10.0264984535996,0.530547205363103,1.55795106952522e-05,-0.289886101882257,-0.0400461513977611,-0.29383237214672,-0.0401265360671471,-0.600798175229446,-0.000657041990349002,0,0,-5.69277375387024,0.016434430059725,5.99973955695296,-0.0559039241365231
0.11,82.0656009192007,0.291693406894042,10.0294368279281,0.605411013824138,2.43380552702894e-05,-0.29383237214672,-0.0401265360671471,-0.288900957698192,-0.0402651246927233,-0.600978188444384,-0.000751123119464052,0,0,-5.68766243801508,0.0163779217463093,5.99973966876127,-0.0558919233195685
0.12,82.1520981821224,0.295611782692126,10.0323258939003,0.526459756611824,1.55501893388247e-05,-0.288900957698192,-0.0402651246927233,-0.292843091598852,-0.0403639662228943,-0.601134294253488,-0.000844807383488734,0,0,-5.69144857812949,0.0163607380501611,5.99973978078413,-0.0558798968895666
0.13,81.9938923601759,0.290752834194168,10.0352543869912,0.601673143251643,2.4264687916615e-05,-0.292843091598852,-0.0403639662228943,-0.287918932460311,-0.040495665482324,-0.601313134479533,-0.000939576517845332,0,0,-5.68634569111401,0.0163117438696725,5.99973989313324,-0.0558678328341512
0.14,82.0805963644266,0.294666987574462,10.038133644369,0.522349016459172,1.55167918954603e-05,-0.287918932460311,-0.040495665482324,-0.291856707212372,-0.0405992120780636,-0.601467922165092,-0.0010346396005683,0,0,-5.69012879072607,0.0162911725937801,5.99974000567879,-0.0558557450712754
0.15,81.9210209908159,0.289816341993406,10.0410522853719,0.598005665574873,2.4191193400526e-05,-0.291856707212372,-0.0405992120780636,-0.286939997600672,-0.0407302082411233,-0.601645599066552,-0.00113040543609059,0,0,-5.68503451709641,0.0162438155781048,5.99974011856229,-0.0558436183831375
0.16,82.0084822691378,0.29372569164962,10.0439217652555,0.518253852221372,1.54813733635115e-05,-0.286939997600672,-0.0407302082411233,-0.290873222051274,-0.0408356538891965,-0.601799077749486,-0.00122667906709107,0,0,-5.68881437594207,0.0162224933385085,5.99974023164029,-0.0558314681606139
0.17,81.8472712227065,0.288883726149523,10.046830583357,0.594387303134177,2.41163820385289e-05,-0.290873222051274,-0.0408356538891965,-0.285964142527416,-0.0409672603744986,-0.601975600863182,-0.00132355334632528,0,0,-5.68372888672483,0.0161755714709478,5.9997403450606,-0.0558192784991211
0.18,81.9356159313076,0.292787996061687,10.0496903167423,0.514187770805851,1.54444142900063e-05,-0.285964142527416,-0.0409672603744986,-0.289892631025669,-0.0410739956034663,-0.602127779474283,-0.00142098482013144,0,0,-5.68750531022825,0.0161540543248034,5.99974045867686,-0.0558070651081383
0.19,81.7726966324064,0.287954949043776,10.0525893410827,0.590810457850318,2.40400184068e-05,-0.289892631025669,-0.0410739956034663,-0.284991360201229,-0.0412065199872174,-0.60230315822376,-0.00151901146468818,0,0,-5.68242877461568,0.0161073034130969,5.99974057263821,-0.0557948119356262
0.2,81.8619599835335,0.291853927879684,10.0554393588984,0.510155251506889,1.5406017617918e-05,-0.284991360201229,-0.0412065199872174,-0.288914927270978,-0.0413144044953435,-0.602454045514408,-0.00161758780734126,0,0,-5.68620156855435,0.0160857180639544,5.99974068679778,-0.0557825347519567
0.21,81.6973029969117,0.287030007834022,10.058328618553,0.587272270803722,2.39620476975297e-05,-0.288914927270978,-0.0413144044953435,-0.284021644283339,-0.0414479308987505,-0.602628289197522,-0.00171678755738373,0,0,-5.68113415639064,0.0160390741426245,5.99974080130482,-0.0557702174839913
0.22,81.7874989527376,0.29092349834002,10.0611689516678,0.506157620842621,1.53662037628226e-05,-0.284021644283339,-0.0414479308987505,-0.28794010344716,-0.0415569333954543,-0.602777893754911,-0.0018165094132876,0,0,-5.68490312570481,0.0160174519170278,5.99974091601256,-0.0557578758991945
0.23,81.6210853986316,0.286108907595964,10.0640484756422,0.583771525682706,2.38824535991486e-05,-0.28794010344716,-0.0415569333954543,-0.283054988536229,-0.0416914915841528,-0.602951011534417,-0.00191689515237921,0,0,-5.67984500807188,0.015970897504839,5.99974103107007,-0.0557454939366126
0.24,81.7122224010134,0.28999671509216,10.0668791548658,0.502195117225428,1.53249742636567e-05,-0.283054988536229,-0.0416914915841528,-0.286968152025108,-0.0418016086716542,-0.603099341791382,-0.00201776784263366,0,0,-5.68360995656456,0.015949246513716,5.99974114633084,-0.0557330873427366
0.25,81.5440362577927,0.28519165547769,10.0697489720939,0.580307577057766,2.38012289456799e-05,-0.286968152025108,-0.0418016086716542,-0.282091386686985,-0.0419372139169885,-0.603271342690604,-0.00211934983472541,0,0,-5.67856130594003,0.0159027759967936,5.99974126194365,-0.0557206400790566
0.26,81.636121121942,0.28907358498359,10.0725700281772,0.49826760886295,1.52823260628147e-05,-0.282091386686985,-0.0419372139169885,-0.285999065357189,-0.0420484500318279,-0.6034184069312,-0.00222138030747661,0,0,-5.6823220361883,0.015881098140532,5.99974137776231,-0.0557081678648833
0.27,81.4661472285448,0.284278259315364,10.07543016752,0.576879980403311,2.37183690800096e-05,-0.285999065357189,-0.0420484500318279,-0.28113083239347,-0.0421851134540163,-0.603589299832789,-0.00232416798075376,0,0,-5.67728302649597,0.0158347092149055,5.99974149393529,-0.055695654688168
0.28,81.5591861983705,0.288154114758824,10.0782416311539,0.494374841903138,1.52382549947119e-05,-0.28113083239347,-0.0421851134540163,-0.285032835697379,-0.0422974754181921,-0.603735106195572,-0.0024273637743437,0,0,-5.68103933981854,0.0158130045943363,5.99974161031673,-0.0556831162381847
0.29,81.3874096917592,0.283368727275443,10.0810921213988,0.573488364684743,2.3633870206093e-05,-0.285032835697379,-0.0422974754181921,-0.280173319235805,-0.0424352069170858,-0.603904899841765,-0.00253136632739996,0,0,-5.67601014644882,0.015766695941853,5.99974172705478,-0.0556705365315388
0.3,81.4814087458776,0.287238311255362,10.083894023214,0.490516525844862,1.51927567255951e-05,-0.280173319235805,-0.0424352069170858,-0.284069455208185,-0.0425487023369379,-0.604049456321991,-0.00263573521888518,0,0,-5.67976184289012,0.0157449641075607,5.99974184400393,-0.0556579312256134
0.31,81.3078148949855,0.282463067756676,10.0867348930739,0.57013238854105,2.35477289424149e-05,-0.284069455208185,-0.0425487023369379,-0.279218840714743,-0.0426875114808459,-0.604218159315499,-0.00274096182649012,0,0,-5.67474264271122,0.0156987347129477,5.99974196131198,-0.0556452843673035
0.32,81.4027798371372,0.286326181466161,10.0895272636398,0.486692362811749,1.51458270322643e-05,-0.279218840714743,-0.0426875114808459,-0.283108915963824,-0.0428021482496086,-0.604361473766827,-0.00284651171289679,0,0,-5.67848952103078,0.0156769750438433,5.99974207883378,-0.0556326115805552
0.33,81.2273539950743,0.281561289364229,10.0923585417521,0.566811725198828,2.34599421951674e-05,-0.283108915963824,-0.0428021482496086,-0.278267390252007,-0.0429420445575718,-0.60452909457197,-0.00295297159596022,0,0,-5.67348049239682,0.0156308239824125,5.99974219671678,-0.055619896944024
0.34,81.3232904783071,0.285417732563425,10.0951414115762,0.482902057522037,1.50974618928546e-05,-0.278267390252007,-0.0429420445575718,-0.282151209952142,-0.0430578306953501,-0.604671174707928,-0.00305971045437095,0,0,-5.67722235006044,0.0156090358057809,5.99974231481623,-0.0556071560467601
0.35,81.1460180718541,0.280663400905514,10.0979631265021,0.563526057238222,2.33705071222409e-05,-0.282151209952142,-0.0430578306953501,-0.277318961191312,-0.0431988237295943,-0.604837721651832,-0.00316741290394108,0,0,-5.67222367281865,0.0155629621749521,5.99974243327917,-0.0555943730006054
0.36,81.2429316013708,0.284512971910511,10.1007365260294,0.479145320638736,1.50476575200019e-05,-0.277318961191312,-0.0431988237295943,-0.281196329076116,-0.043315767330938,-0.604978575047169,-0.00327534877824005,0,0,-5.67596030599021,0.0155411448055749,5.99974255196126,-0.0555815633582729
0.37,81.0637981327347,0.279769411392788,10.1035487062532,0.560275074730726,2.32794211265237e-05,-0.281196329076116,-0.043315767330938,-0.276373546799475,-0.0434578667279657,-0.605144056320963,-0.00338430316400194,0,0,-5.67097216148768,0.0154951477022502,5.99974267100917,-0.0555687112662139
0.38,81.1616940615991,0.283611907070028,10.1063126658653,0.475421869856989,1.49964103763575e-05,-0.276373546799475,-0.0434578667279657,-0.280244265155194,-0.0435759759445876,-0.605283690412923,-0.00349344416061814,0,0,-5.67470336502122,0.0154733004553886,5.99974279027895,-0.0555558322393581
0.39,80.9806851143995,0.278879330048059,10.1091153397934,0.557058474530081,2.31866818577652e-05,-0.280244265155194,-0.0435759759445876,-0.275431140267594,-0.0437191914260432,-0.605448114072907,-0.00360365993414988,0,0,-5.66972593611155,0.0154273789683072,5.99974290991686,-0.0555429104602005
0.4,81.0795686367111,0.282714545810677,10.111869889808,0.471731430221057,1.49437171836331e-05,-0.275431140267594,-0.0437191914260432,-0.279295009926519,-0.0438384744611731,-0.605586536162454,-0.00371401422081592,0,0,-5.67345150354346,0.0154055011640677,5.99974302977939,-0.0555299614044248
0.41,80.8966698835542,0.277993166308737,10.1146630857685,0.553875959958069,2.30922872174966e-05,-0.279295009926519,-0.0438384744611731,-0.274491734712207,-0.0439828158380103,-0.605749910131224,-0.00382550091709524,0,0,-5.66848497459338,0.0153596543711075,5.99974315001239,-0.0555169692920225
0.42,80.996546026626,0.281820896113726,10.1174082564385,0.468073734181591,1.48895749300447e-05,-0.274491734712207,-0.0439828158380103,-0.278348555046128,-0.04410328094458,-0.60588712738421,-0.00393707672260681,0,0,-5.6722046981347,0.0153377453359791,5.99974327047279,-0.0555039495579523
0.43,80.8117432373805,0.277110929833516,10.1201920026799,0.550727240626608,2.29962353657373e-05,-0.278348555046128,-0.04410328094458,-0.273555323176351,-0.0442487581190492,-0.606049459451746,-0.00404984396095266,0,0,-5.66724925503058,0.0152919723030704,5.99974339130598,-0.055490886461167
0.44,80.9126168534056,0.280930966179312,10.122927824193,0.464448521567041,1.48339808769531e-05,-0.273555323176351,-0.0442487581190492,-0.277404892090021,-0.0443704135992136,-0.606185478900039,-0.00416264957530497,0,0,-5.67096292555934,0.0152700313704995,5.99974351236936,-0.0554777953944081
0.45,80.7258959039289,0.276232630508435,10.1257021488842,0.547612032308323,2.28985247266202e-05,-0.277404892090021,-0.0443704135992136,-0.272621898630667,-0.0445170365660136,-0.606346776724748,-0.00427670706008627,0,0,-5.6660187557138,0.0152243311511465,5.99974363380788,-0.0554646606570738
0.46,80.8277716613101,0.280044764432807,10.1284286513619,0.460855539528413,1.47769325654669e-05,-0.272621898630667,-0.0445170365660136,-0.276464012555286,-0.0446398907711135,-0.606481605267319,-0.00439075083470196,0,0,-5.66972616276737,0.0152023576617616,5.99974375547941,-0.0554514975981732
0.47,80.6391185424923,0.275358278452926,10.1311935825909,0.544530056825282,2.27991539958415e-05,-0.276464012555286,-0.0446398907711135,-0.271691453974384,-0.0447876696183692,-0.606641876377028,-0.00450610835602259,0,0,-5.66479345512579,0.0151567292967075,5.99974387752843,-0.0554382905590541
0.48,80.742000916898,0.279162299531153,10.1339107960881,0.457294542477592,1.47184278231548e-05,-0.271691453974384,-0.0447876696183692,-0.275525907861106,-0.044911730948988,-0.606775520780994,-0.00462139870401446,0,0,-5.6684943868934,0.0151347225984881,5.99974399981329,-0.0554250548434616
0.49,80.5514017440204,0.274487884025911,10.1366663618615,0.541481041945989,2.26981221474429e-05,-0.275525907861106,-0.044911730948988,-0.270763982036276,-0.0450606758591276,-0.606934772573913,-0.0047380661383558,0,0,-5.66357333194038,0.0150891651154421,5.99974412247802,-0.0554117748362139
0.5,80.655295009165,0.278283580369236,10.139374316366,0.453765292025757,1.46584647708381e-05,-0.270763982036276,-0.0450606758591276,-0.274590569349749,-0.0451859527652262,-0.60706723947554,-0.00485461153480675,0,0,-5.66726757525564,0.0150671245638218,5.99974424538144,-0.0553984657942413
0.51,80.4627360315658,0.273621457831964,10.1421205446083,0.538464721286933,2.25954284405385e-05,-0.274590569349749,-0.0451859527652262,-0.269839475575611,-0.0453360740158266,-0.607225479221172,-0.00497259884566695,0,0,-5.66235836502153,0.0150216369772142,5.99974436866709,-0.0553851121473739
0.52,80.5676442497221,0.277408616086282,10.1448192700398,0.450267556924153,1.45970418290311e-05,-0.269839475575611,-0.0453360740158266,-0.273657988287495,-0.045462574996884,-0.607356775126838,-0.00509040782791641,0,0,-5.66604570535497,0.0149995619351887,5.99974449219432,-0.0553717291041563
0.53,80.3731118607627,0.272759010727449,10.1475561885927,0.535480834217513,2.24910724264584e-05,-0.273657988287495,-0.045462574996884,-0.268917927283005,-0.0456138829615409,-0.60751400996685,-0.00520972506646778,0,0,-5.66114853342231,0.0149541432459163,5.99974461610615,-0.0553583011409894
0.54,80.4790388730043,0.276537416072315,10.1502457148024,0.446801113008033,1.45341577250503e-05,-0.268917927283005,-0.0456138829615409,-0.27272815586554,-0.0457416165666941,-0.607644141253969,-0.00532880623439014,0,0,-5.66482875487404,0.01493203308414,5.99974474026247,-0.055344843416444
0.55,80.2825196203512,0.271900553826716,10.1529733514241,0.532529125767817,2.23850539559309e-05,-0.27272815586554,-0.0457416165666941,-0.267999329781256,-0.0458941217158823,-0.607800378203029,-0.00544946354012965,0,0,-5.65994381638402,0.0148866822793166,5.99974486480579,-0.0553313404550693
0.56,80.3894690365189,0.275669989974673,10.1556537081941,0.443365743143708,1.44698115002258e-05,-0.267999329781256,-0.0458941217158823,-0.271801063200884,-0.0460230965440741,-0.607929351120935,-0.00556982555642621,0,0,-5.66361670167646,0.0148645363762066,5.99974498959651,-0.0553178073638545
0.57,80.1909496327452,0.27104609850829,10.1583720905587,0.529609346539017,2.22773731868449e-05,-0.271801063200884,-0.0460230965440741,-0.267083675626111,-0.0461768094459977,-0.608084597067497,-0.00569183315781475,0,0,-5.65874419333524,0.0148192524289112,5.99974511477663,-0.0553042287170942
0.58,80.2989248211316,0.274806347704496,10.1610433076015,0.43996123717893,1.4404002516832e-05,-0.267083675626111,-0.0461768094459977,-0.270876701337111,-0.0463070341461205,-0.608212417738297,-0.00581348474829374,0,0,-5.66240952380591,0.0147970701707422,5.9997452402071,-0.0552906195685689
0.59,80.0983921546437,0.270195656421167,10.1637524632982,0.5267212526163,2.21680305907758e-05,-0.270876701337111,-0.0463070341461205,-0.266170957307056,-0.046461965467584,-0.608366679445357,-0.0059368529634246,0,0,-5.65754964389106,0.0147518520397769,5.99974536602936,-0.0552769645439363
0.6,80.2073962313944,0.273946499443316,10.1664145702558,0.436587391896274,1.43367304651002e-05,-0.266170957307056,-0.046461965467584,-0.269955061245182,-0.046593448738606,-0.608493353864739,-0.00605980291727273,0,0,-5.6612071994854,0.0147296328207862,5.99974549210495,-0.0552632786421194
0.61,80.0048373776854,0.269349239491049,10.1691145267885,0.52386460548419,2.20570269609939e-05,-0.269955061245182,-0.046593448738606,-0.265261167247981,-0.0467496092459073,-0.608646637970547,-0.00618454215452879,0,0,-5.65636014785219,0.0146844794503969,5.99974561857475,-0.0552495465417754
0.62,80.1148731959082,0.273090455649671,10.1717675532321,0.433244010969711,1.42679953707996e-05,-0.265261167247981,-0.0467496092459073,-0.269036133824173,-0.0468823598370051,-0.60877217200855,-0.0063087993245996,0,0,-5.66000970711649,0.0146622226728987,5.99974574530087,-0.0552357831853042
0.63,79.9102754291555,0.268506859926663,10.1744583380184,0.521039171944181,2.19443634198618e-05,-0.269036133824173,-0.0468823598370051,-0.264354297807861,-0.0470397603968092,-0.608924485027285,-0.00643492008331401,0,0,-5.65517568520419,0.0146171329925223,5.99974587242361,-0.0552219733060174
0.64,80.0213455677305,0.272238227065758,10.1771023134478,0.429930904924017,1.41977976025152e-05,-0.264354297807861,-0.0470397603968092,-0.268119909901975,-0.0471737871075063,-0.609048884429045,-0.00656049338640012,0,0,-5.65881702527863,0.0145948380669984,5.9997459998057,-0.0552081317881045
0.65,79.8146963727393,0.267668530226091,10.1797839538187,0.5182447240346,2.18300414264749e-05,-0.268119909901975,-0.0471737871075063,-0.263450341281366,-0.047332438687726,-0.609200232751449,-0.0066880062575163,0,0,-5.65399623611675,0.0145498109909997,5.99974612758683,-0.0551942434212094
0.66,79.9268031248305,0.271389824724147,10.1824189076616,0.426647891097128,1.41261378792257e-05,-0.263450341281366,-0.047332438687726,-0.267206380235957,-0.0474677503680145,-0.609323503137899,-0.00681490467462752,0,0,-5.6576291327284,0.0145274773362157,5.99974625563035,-0.0551803230296027
0.67,79.7180902093224,0.266834263183146,10.1850914308608,0.515481038952615,2.17140627844517e-05,-0.267206380235957,-0.0474677503680145,-0.262549289899452,-0.0476276640387268,-0.609473893031878,-0.00694382034137714,0,0,-5.65282178094292,0.0144825117636064,5.99974638407534,-0.0551663554609561
0.68,79.8312355705819,0.270545259954522,10.1877173924723,0.423394793605215,1.40530172778874e-05,-0.262549289899452,-0.0476276640387268,-0.266295535513593,-0.0477642695891862,-0.609596039900414,-0.00707205291801294,0,0,-5.65644600839897,0.0144601388067219,5.99974651278579,-0.0551523554778951
0.69,79.6204468778527,0.26600407189378,10.1903808256555,0.512747898978272,2.1596429649555e-05,-0.266295535513593,-0.0477642695891862,-0.261651135829914,-0.0479254565235148,-0.609745477511601,-0.00720238215657874,0,0,-5.65165230021847,0.0144152336209003,5.99974664190016,-0.0551383079878363
0.7,79.7346325343112,0.269704544390497,10.1929978243176,0.420171443310372,1.39784372411424e-05,-0.261651135829914,-0.0479254565235148,-0.265387366353061,-0.0480633648954346,-0.609866506236722,-0.00733195800299529,0,0,-5.65526763139941,0.0143928207975707,5.99974677128307,-0.05512422769001
0.71,79.5217562562463,0.265177969762493,10.1956521945518,0.510045091400594,2.14771445380771e-05,-0.265387366353061,-0.0480633648954346,-0.260755871177864,-0.0482258363704657,-0.610014997589001,-0.00746371168318371,0,0,-5.65048777466121,0.0143479748660344,5.99974690107235,-0.0551100995533164
0.72,79.6369835718886,0.268867689976456,10.198260259473,0.416977677790936,1.39023995853324e-05,-0.260755871177864,-0.0482258363704657,-0.264481863303795,-0.0483650565659583,-0.610134913422902,-0.00759463997466597,0,0,-5.65409398101417,0.0143255216205279,5.99974703113328,-0.0550959382118203
0.73,79.4220081623513,0.264355970508816,10.2009055937361,0.507372408445537,2.13562103345971e-05,-0.264481863303795,-0.0483650565659583,-0.259863487986213,-0.0485288239636705,-0.610282464418899,-0.00772782906059417,0,0,-5.64932818517035,0.0142807337945877,5.99974716160304,-0.0550817286976641
0.74,79.5382810530863,0.268034811493972,10.2035047540505,0.414148356465801,1.38256754045643e-05,-0.259863487986213,-0.0485288239636705,-0.263579120114381,-0.0486693703712925,-0.610401375759437,-0.00786012437323884,0,0,-5.65292503670252,0.0142582395799036,5.99974729234758,-0.0550674855779573
0.75,79.3211886791857,0.263537985242167,10.2061410802634,0.504389500175334,2.12355393153432e-05,-0.263579120114381,-0.0486693703712925,-0.25897387395414,-0.0488344373847579,-0.610547888296623,-0.00799475422952912,0,0,-5.64817340916095,0.0142135107928767,5.99974742350344,-0.0550531939481056
0.76,79.4385141589149,0.267205879017567,10.2087313639875,0.411210358230403,1.37487209803872e-05,-0.25897387395414,-0.0488344373847579,-0.262679085158503,-0.0489763208279558,-0.610665757715675,-0.00812842459279459,0,0,-5.65176088238004,0.0141909720757613,5.99974755493721,-0.0550388683109225
0.77,79.2192884712733,0.26272407066502,10.2113587095603,0.501576264367081,2.11143454019768e-05,-0.262679085158503,-0.0489763208279558,-0.258087063457047,-0.0491427001996909,-0.610811280148316,-0.00826450801249946,0,0,-5.64702347009353,0.0141463016360681,5.9997476867848,-0.0550244938232595
0.78,79.3376733846974,0.26638094897668,10.2139401450601,0.408442072082084,1.3671538164678e-05,-0.258087063457047,-0.0491427001996909,-0.261781792519589,-0.0492859318969182,-0.610928156027813,-0.00839956552398993,0,0,-5.65060145540523,0.0141237185497706,5.99974781891346,-0.0550100849226989
0.79,79.116295576685,0.26191419790735,10.2165585377491,0.498649604652829,2.09934257652616e-05,-0.261781792519589,-0.0492859318969182,-0.257203004196345,-0.0494536317961138,-0.611072650148348,-0.00853711085552265,0,0,-5.64587830550644,0.0140791058877731,5.99974795145844,-0.0549956268283643
0.8,79.2357473189869,0.265559992000733,10.2191311528732,0.405563372383872,1.35941306484793e-05,-0.257203004196345,-0.0494536317961138,-0.260887189967672,-0.0495982203531677,-0.611188494337325,-0.00867356315966054,0,0,-5.64944677991802,0.0140564767197742,5.99974808428767,-0.0549811339132814
0.81,79.012200799597,0.261108424633681,10.2217406199183,0.495893753121761,2.08719892152569e-05,-0.260887189967672,-0.0495982203531677,-0.256321730903577,-0.049767255110933,-0.611332008745991,-0.00881258378210317,0,0,-5.64473793969333,0.0140119201300709,5.99974821753575,-0.0549665914589007
0.82,79.1327261836016,0.264743065844728,10.2243044428683,0.402855441032078,1.35165009727796e-05,-0.256321730903577,-0.049767255110933,-0.259995311952797,-0.0499132114317806,-0.611446869880018,-0.00895044326983848,0,0,-5.64829679314405,0.0139892456097492,5.99974835107127,-0.0549520137716914
0.83,78.906992091944,0.2603067221186,10.2269050118596,0.493022637469408,2.07508369426471e-05,-0.259995311952797,-0.0499132114317806,-0.25544319065707,-0.0500835893987796,-0.611589365635179,-0.00909094751445609,0,0,-5.64360231005006,0.013944744312464,5.99974848502817,-0.0549373861967875
0.84,79.0285984376896,0.263930141315999,10.2294600703136,0.400035433666938,1.34386529753056e-05,-0.25544319065707,-0.0500835893987796,-0.259106105629069,-0.0502309219586974,-0.611703204834573,-0.00923022171331813,0,0,-5.64715152007023,0.0139220227292633,5.99974861927573,-0.0549227229746426
0.85,78.8006601808395,0.259509149213984,10.2320517683187,0.490323467209569,2.06291736365204e-05,-0.259106105629069,-0.0502309219586974,-0.254567418554663,-0.0504026580269435,-0.61184473078972,-0.00937222340006481,0,0,-5.64247144171216,0.0138775748873355,5.99974875394722,-0.0549080095142142
0.86,78.9233541382748,0.263121277437598,10.2345980903118,0.397387284883827,1.33605894047808e-05,-0.254567418554663,-0.0504026580269435,-0.25821960581556,-0.0505513779520404,-0.611957596947749,-0.00951292509487233,0,0,-5.64601089778041,0.0138548071305766,5.9997488889126,-0.0548932599877446
0.87,78.6931928826254,0.258715677409395,10.2371809447523,0.487507200824514,2.05078046317781e-05,-0.25821960581556,-0.0505513779520404,-0.253694361050338,-0.0507244803685838,-0.612098113425338,-0.00965643247873474,0,0,-5.64134527192946,0.0138104119796198,5.99974902430446,-0.0548784598694689
0.88,78.8169816492419,0.262316445190196,10.2397185577902,0.394625429798459,1.32823141170594e-05,-0.253694361050338,-0.0507244803685838,-0.257335759047106,-0.0508745961445483,-0.612209966930821,-0.00979856909951544,0,0,-5.64487495210975,0.0137875962190162,5.99974915999347,-0.0548636232640491
0.89,78.5845808384797,0.257926366789095,10.2422925955592,0.484864037834539,2.03859306417203e-05,-0.257335759047106,-0.0508745961445483,-0.252824053613348,-0.0510490803006048,-0.612349523042695,-0.00994359643820002,0,0,-5.64022382668219,0.0137432518487006,5.99974929611154,-0.0548487357111054
0.9,78.7094708722876,0.26151570489526,10.2448215275082,0.392036542369752,1.32038300424255e-05,-0.252824053613348,-0.0510490803006048,-0.256454600516445,-0.0512006033247175,-0.612460413051513,-0.010087181185384,0,0,-5.64374361999495,0.0137203891060533,5.99974943253002,-0.0548338112453867
0.91,78.4748117302929,0.257141189084197,10.2473867758568,0.482101961483166,2.02643610706293e-05,-0.256454600516445,-0.0512006033247175,-0.251956442070484,-0.051376477329783,-0.612598968381499,-0.0102337366432054,0,0,-5.63910704306914,0.0136760947868394,5.99974956938015,-0.0548188354734171
0.92,78.6008100858194,0.260719027724371,10.2499070540479,0.389332346755456,1.31251410398793e-05,-0.251956442070484,-0.051376477329783,-0.255576076136288,-0.0515294161069169,-0.612708854548311,-0.0103787768428117,0,0,-5.64261692812196,0.0136531830966742,5.99974970653399,-0.0548038223607794
0.93,78.3638761180743,0.256360205645169,10.2524635396927,0.479514168558493,2.01422927559834e-05,-0.255576076136288,-0.0515294161069169,-0.251091562266876,-0.0517066958605218,-0.612846458471232,-0.0105268751269979,0,0,-5.63799494791771,0.0136089368474388,5.99974984412206,-0.0547887575809626
0.94,78.490989039301,0.25992647533453,10.2549751918215,0.386802243810618,1.30462502261678e-05,-0.251091562266876,-0.0517066958605218,-0.254700221477636,-0.0518610620704506,-0.61295539021931,-0.0106733844090508,0,0,-5.64149481327548,0.0135859773665155,5.99974998201716,-0.0547736550279154
0.95,78.2517615546575,0.255583388468175,10.257522941841,0.476805660605084,2.00205390800722e-05,-0.254700221477636,-0.0518610620704506,-0.250229359398874,-0.0520397555307756,-0.613092001577329,-0.010823033583074,0,0,-5.63688747817066,0.0135417784959707,5.99975012034911,-0.0547585004436723
0.96,78.3799959341653,0.259138019107593,10.2600259950616,0.384155259526636,1.29671614571445e-05,-0.250229359398874,-0.0520397555307756,-0.253826981828037,-0.0521955576948536,-0.613199937824312,-0.0109710191601234,0,0,-5.64037730299513,0.0135187691166873,5.9997502589914,-0.0547433076514174
0.97,78.1384585253176,0.254810800203113,10.2625650359937,0.47427263747357,1.98982931043193e-05,-0.253826981828037,-0.0521955576948536,-0.249369869691642,-0.0523756812855401,-0.613335606259574,-0.011122234394336,0,0,-5.63578466150524,0.0134746155705417,5.99975039807317,-0.0547280624617457
