0.6,9.6762,159.3,-37.592
0.61,9.7036,159.29,-37.588
0.62,9.7317,159.28,-37.583
0.63,9.7591,159.27,-37.579
0.64,9.7872,159.26,-37.575
0.65,9.8146,159.25,-37.571
0.66,9.8426,159.24,-37.567
0.67,9.87,159.23,-37.562
0.68,9.898,159.22,-37.558
0.69,9.9253,159.21,-37.554
0.7,9.9534,159.2,-37.55
0.71,9.9807,159.19,-37.546
0.72,10.009,159.18,-37.542
0.73,10.036,159.17,-37.538
0.74,10.064,159.16,-37.533
0.75,10.091,159.15,-37.529
0.76,10.119,159.14,-37.525
0.77,10.146,159.13,-37.521
0.78,10.174,159.12,-37.517
0.79,10.201,159.11,-37.513
0.8,10.229,159.1,-37.509
0.81,10.257,159.09,-37.505
0.82,10.284,159.08,-37.5
0.83,10.312,159.07,-37.496
0.84,10.339,159.06,-37.492
0.85,10.367,159.05,-37.488
0.86,10.394,159.04,-37.484
0.87,10.422,159.03,-37.48
0.88,10.449,159.02,-37.476
0.89,10.477,159.01,-37.472
0.9,10.504,159,-37.468
0.91,10.531,158.99,-37.464
0.92,10.559,158.98,-37.46
0.93,10.586,158.97,-37.456
0.94,10.614,158.96,-37.452
0.95,10.641,158.95,-37.448
0.96,10.669,158.94,-37.444
0.97,10.696,158.93,-37.44
0.98,10.724,158.92,-37.436
0.99,10.751,158.91,-37.432
1,10.778,158.9,-37.428
1.01,10.805,158.89,-37.424
1.02,10.833,158.88,-37.42
1.03,10.86,158.87,-37.416
1.04,10.888,158.86,-37.412
1.05,10.915,158.85,-37.408
1.06,10.942,158.84,-37.404
1.07,10.969,158.83,-37.4
1.08,10.997,158.82,-37.396
1.09,11.024,158.81,-37.393
1.1,11.051,158.8,-37.389
1.11,11.078,158.79,-37.385
1.12,11.106,158.78,-37.381
1.13,11.133,158.77,-37.377
1.14,11.16,158.76,-37.373
1.15,11.187,158.75,-37.369
1.16,11.215,158.74,-37.365
1.17,11.242,158.73,-37.362
1.18,11.269,158.72,-37.358
1.19,11.296,158.71,-37.354
1.2,11.323,158.7,-37.35
1.21,11.35,158.69,-37.346
1.22,11.378,158.68,-37.342
1.23,11.405,158.67,-37.338
1.24,11.432,158.66,-37.335
1.25,11.459,158.65,-37.331
1.26,11.486,158.64,-37.327
1.27,11.513,158.63,-37.323
1.28,11.54,158.62,-37.32
1.29,11.567,158.61,-37.316
1.3,11.595,158.6,-37.312
1.31,11.621,158.59,-37.308
1.32,11.649,158.58,-37.304
1.33,11.676,158.57,-37.301
1.34,11.703,158.56,-37.297
1.35,11.73,158.55,-37.293
1.36,11.757,158.54,-37.289
1.37,11.784,158.53,-37.286
1.38,11.811,158.52,-37.282
1.39,11.838,158.51,-37.278
1.4,11.865,158.5,-37.275
1.41,11.892,158.49,-37.271
1.42,11.919,158.48,-37.267
1.43,11.946,158.47,-37.264
1.44,11.973,158.46,-37.26
1.45,12,158.45,-37.256
1.46,12.027,158.44,-37.253
1.47,12.054,158.43,-37.249
1.48,12.081,158.42,-37.245
1.49,12.108,158.41,-37.242
1.5,12.135,158.4,-37.238
1.51,12.161,158.39,-37.234
1.52,12.189,158.38,-37.231
1.53,12.215,158.37,-37.227
1.54,12.242,158.36,-37.224
1.55,12.269,158.35,-37.22
1.56,12.296,158.34,-37.216
1.57,12.323,158.33,-37.213
1.58,12.35,158.32,-37.209
1.59,12.377,158.31,-37.206
1.6,12.404,158.3,-37.202
1.61,12.43,158.29,-37.198
1.62,12.457,158.28,-37.195
1.63,12.484,158.27,-37.191
1.64,12.511,158.26,-37.188
1.65,12.538,158.25,-37.184
1.66,12.565,158.24,-37.181
1.67,12.591,158.23,-37.177
1.68,12.618,158.22,-37.174
1.69,12.645,158.21,-37.17
1.7,12.672,158.2,-37.167
1.71,12.699,158.2,-37.163
1.72,12.726,158.19,-37.16
1.73,12.752,158.18,-37.156
1.74,12.779,158.17,-37.153
1.75,12.806,158.16,-37.149
1.76,12.833,158.15,-37.146
1.77,12.859,158.14,-37.142
1.78,12.886,158.13,-37.139
1.79,12.913,158.12,-37.136
1.8,12.94,158.11,-37.132
1.81,12.966,158.1,-37.129
1.82,12.993,158.09,-37.125
1.83,13.02,158.08,-37.122
1.84,13.047,158.07,-37.119
1.85,13.073,158.06,-37.115
1.86,13.1,158.05,-37.112
1.87,13.126,158.04,-37.108
1.88,13.153,158.03,-37.105
1.89,13.18,158.02,-37.102
1.9,13.207,158.01,-37.098
1.91,13.233,158,-37.095
1.92,13.26,157.99,-37.092
1.93,13.287,157.98,-37.088
1.94,13.313,157.97,-37.085
1.95,13.34,157.96,-37.082
1.96,13.367,157.95,-37.078
1.97,13.393,157.94,-37.075
1.98,13.42,157.93,-37.072
1.99,13.447,157.92,-37.068
2,13.473,157.91,-37.065
2.01,13.5,157.91,-37.062
2.02,13.527,157.9,-37.058
2.03,13.553,157.89,-37.055
2.04,13.58,157.88,-37.052
2.05,13.606,157.87,-37.049
2.06,13.633,157.86,-37.045
2.07,13.66,157.85,-37.042
2.08,13.686,157.84,-37.039
2.09,13.713,157.83,-37.036
2.1,13.739,157.82,-37.032
2.11,13.766,157.81,-37.029
2.12,13.793,157.8,-37.026
2.13,13.819,157.79,-37.023
2.14,13.846,157.78,-37.02
2.15,13.872,157.77,-37.016
2.16,13.899,157.76,-37.013
2.17,13.925,157.75,-37.01
2.18,13.952,157.74,-37.007
2.19,13.979,157.73,-37.004
2.2,14.005,157.72,-37.001
2.21,14.032,157.71,-36.997
2.22,14.058,157.7,-36.994
2.23,14.085,157.7,-36.991
2.24,14.111,157.69,-36.988
2.25,14.138,157.68,-36.985
2.26,14.164,157.67,-36.982
2.27,14.191,157.66,-36.979
2.28,14.218,157.65,-36.976
2.29,14.244,157.64,-36.972
2.3,14.271,157.63,-36.969
2.31,14.297,157.62,-36.966
2.32,14.324,157.61,-36.963
2.33,14.35,157.6,-36.96
2.34,14.377,157.59,-36.957
2.35,14.403,157.58,-36.954
2.36,14.43,157.57,-36.951
2.37,14.456,157.56,-36.948
2.38,14.483,157.55,-36.945
2.39,14.509,157.54,-36.942
2.4,14.536,157.53,-36.939
2.41,14.562,157.53,-36.936
2.42,14.589,157.52,-36.933
2.43,14.615,157.51,-36.93
2.44,14.642,157.5,-36.927
2.45,14.668,157.49,-36.924
2.46,14.694,157.48,-36.921
2.47,14.721,157.47,-36.918
2.48,14.747,157.46,-36.915
2.49,14.774,157.45,-36.912
2.5,14.8,157.44,-36.909
2.51,14.827,157.43,-36.906
2.52,14.853,157.42,-36.903
2.53,14.88,157.41,-36.9
2.54,14.906,157.4,-36.897
2.55,14.933,157.39,-36.894
2.56,14.959,157.38,-36.891
2.57,14.985,157.38,-36.888
2.58,15.012,157.37,-36.885
2.59,15.038,157.36,-36.882
2.6,15.065,157.35,-36.88
2.61,15.091,157.34,-36.877
2.62,15.118,157.33,-36.874
2.63,15.144,157.32,-36.871
2.64,15.171,157.31,-36.868
2.65,15.197,157.3,-36.865
2.66,15.224,157.29,-36.862
2.67,15.25,157.28,-36.859
2.68,15.276,157.27,-36.857
2.69,15.303,157.26,-36.854
2.7,15.329,157.25,-36.851
2.71,15.356,157.25,-36.848
2.72,15.382,157.24,-36.845
2.73,15.409,157.23,-36.842
2.74,15.435,157.22,-36.84
2.75,15.461,157.21,-36.837
2.76,15.488,157.2,-36.834
2.77,15.514,157.19,-36.831
2.78,15.541,157.18,-36.828
2.79,15.567,157.17,-36.826
2.8,15.594,157.16,-36.823
2.81,15.62,157.15,-36.82
2.82,15.646,157.14,-36.817
2.83,15.673,157.13,-36.814
2.84,15.699,157.12,-36.812
2.85,15.726,157.12,-36.809
2.86,15.752,157.11,-36.806
2.87,15.778,157.1,-36.803
2.88,15.805,157.09,-36.801
2.89,15.831,157.08,-36.798
2.9,15.858,157.07,-36.795
2.91,15.884,157.06,-36.793
2.92,15.911,157.05,-36.79
2.93,15.937,157.04,-36.787
2.94,15.963,157.03,-36.784
2.95,15.99,157.02,-36.782
2.96,16.016,157.01,-36.779
2.97,16.043,157.01,-36.776
2.98,16.069,157,-36.774
2.99,16.095,156.99,-36.771
3,16.122,156.98,-36.768
3.01,16.148,156.97,-36.766
3.02,16.175,156.96,-36.763
3.03,16.201,156.95,-36.76
3.04,16.228,156.94,-36.758
3.05,16.254,156.93,-36.755
3.06,16.28,156.92,-36.752
3.07,16.307,156.91,-36.75
3.08,16.333,156.9,-36.747
3.09,16.36,156.9,-36.745
3.1,16.386,156.89,-36.742
3.11,16.413,156.88,-36.739
3.12,16.439,156.87,-36.737
3.13,16.465,156.86,-36.734
3.14,16.492,156.85,-36.732
3.15,16.518,156.84,-36.729
3.16,16.545,156.83,-36.726
3.17,16.571,156.82,-36.724
3.18,16.598,156.81,-36.721
3.19,16.624,156.81,-36.719
3.2,16.65,156.8,-36.716
3.21,16.677,156.79,-36.714
3.22,16.703,156.78,-36.711
3.23,16.73,156.77,-36.708
3.24,16.756,156.76,-36.706
3.25,16.783,156.75,-36.703
3.26,16.809,156.74,-36.701
3.27,16.835,156.73,-36.698
3.28,16.862,156.72,-36.696
3.29,16.888,156.71,-36.693
3.3,16.915,156.71,-36.691
3.31,16.941,156.7,-36.688
3.32,16.968,156.69,-36.686
3.33,16.994,156.68,-36.683
3.34,17.021,156.67,-36.681
3.35,17.047,156.66,-36.678
3.36,17.074,156.65,-36.676
3.37,17.1,156.64,-36.673
3.38,17.127,156.63,-36.671
3.39,17.153,156.63,-36.668
3.4,17.179,156.62,-36.666
3.41,17.206,156.61,-36.664
3.42,17.232,156.6,-36.661
3.43,17.259,156.59,-36.659
3.44,17.285,156.58,-36.656
3.45,17.312,156.57,-36.654
3.46,17.338,156.56,-36.651
3.47,17.365,156.55,-36.649
3.48,17.391,156.54,-36.647
3.49,17.418,156.54,-36.644
3.5,17.444,156.53,-36.642
3.51,17.471,156.52,-36.639
3.52,17.497,156.51,-36.637
3.53,17.524,156.5,-36.635
3.54,17.55,156.49,-36.632
3.55,17.577,156.48,-36.63
3.56,17.603,156.47,-36.627
3.57,17.63,156.46,-36.625
3.58,17.656,156.46,-36.623
3.59,17.683,156.45,-36.62
3.6,17.709,156.44,-36.618
3.61,17.736,156.43,-36.616
3.62,17.763,156.42,-36.613
3.63,17.789,156.41,-36.611
3.64,17.816,156.4,-36.608
3.65,17.842,156.39,-36.606
3.66,17.869,156.38,-36.604
3.67,17.895,156.38,-36.601
3.68,17.922,156.37,-36.599
3.69,17.948,156.36,-36.597
3.7,17.975,156.35,-36.595
3.71,18.002,156.34,-36.592
3.72,18.028,156.33,-36.59
3.73,18.055,156.32,-36.588
3.74,18.081,156.31,-36.585
3.75,18.108,156.31,-36.583
3.76,18.134,156.3,-36.581
3.77,18.161,156.29,-36.578
3.78,18.188,156.28,-36.576
3.79,18.214,156.27,-36.574
3.8,18.241,156.26,-36.572
3.81,18.267,156.25,-36.569
3.82,18.294,156.24,-36.567
3.83,18.321,156.24,-36.565
3.84,18.347,156.23,-36.562
3.85,18.374,156.22,-36.56
3.86,18.401,156.21,-36.558
3.87,18.427,156.2,-36.556
3.88,18.454,156.19,-36.554
3.89,18.481,156.18,-36.551
3.9,18.507,156.17,-36.549
3.91,18.534,156.17,-36.547
3.92,18.561,156.16,-36.545
3.93,18.587,156.15,-36.542
3.94,18.614,156.14,-36.54
3.95,18.641,156.13,-36.538
3.96,18.667,156.12,-36.536
3.97,18.694,156.11,-36.534
3.98,18.721,156.11,-36.531
3.99,18.747,156.1,-36.529
4,18.774,156.09,-36.527
4.01,18.801,156.08,-36.525
4.02,18.828,156.07,-36.523
4.03,18.854,156.06,-36.52
4.04,18.881,156.05,-36.518
4.05,18.908,156.05,-36.516
4.06,18.934,156.04,-36.514
4.07,18.961,156.03,-36.512
4.08,18.988,156.02,-36.51
4.09,19.015,156.01,-36.507
4.1,19.042,156,-36.505
4.11,19.068,155.99,-36.503
4.12,19.095,155.99,-36.501
4.13,19.122,155.98,-36.499
4.14,19.149,155.97,-36.497
4.15,19.175,155.96,-36.494
4.16,19.202,155.95,-36.492
4.17,19.229,155.94,-36.49
4.18,19.256,155.93,-36.488
4.19,19.283,155.93,-36.486
4.2,19.31,155.92,-36.484
4.21,19.336,155.91,-36.482
4.22,19.363,155.9,-36.48
4.23,19.39,155.89,-36.478
4.24,19.417,155.88,-36.475
4.25,19.444,155.87,-36.473
4.26,19.471,155.87,-36.471
4.27,19.498,155.86,-36.469
4.28,19.525,155.85,-36.467
4.29,19.551,155.84,-36.465
4.3,19.578,155.83,-36.463
4.31,19.605,155.82,-36.461
4.32,19.632,155.82,-36.459
4.33,19.659,155.81,-36.457
4.34,19.686,155.8,-36.455
4.35,19.713,155.79,-36.453
4.36,19.74,155.78,-36.45
4.37,19.767,155.77,-36.448
4.38,19.794,155.76,-36.446
4.39,19.821,155.76,-36.444
4.4,19.848,155.75,-36.442
4.41,19.875,155.74,-36.44
4.42,19.902,155.73,-36.438
4.43,19.929,155.72,-36.436
4.44,19.956,155.71,-36.434
4.45,19.983,155.71,-36.432
4.46,20.01,155.7,-36.43
4.47,20.037,155.69,-36.428
4.48,20.064,155.68,-36.426
4.49,20.091,155.67,-36.424
4.5,20.118,155.66,-36.422
4.51,20.145,155.66,-36.42
4.52,20.172,155.65,-36.418
4.53,20.199,155.64,-36.416
4.54,20.227,155.63,-36.414
4.55,20.254,155.62,-36.412
4.56,20.281,155.61,-36.41
4.57,20.308,155.61,-36.408
4.58,20.335,155.6,-36.406
4.59,20.362,155.59,-36.404
4.6,20.389,155.58,-36.402
4.61,20.417,155.57,-36.4
4.62,20.444,155.56,-36.398
4.63,20.471,155.56,-36.396
4.64,20.498,155.55,-36.394
4.65,20.525,155.54,-36.392
4.66,20.553,155.53,-36.39
4.67,20.58,155.52,-36.388
4.68,20.607,155.52,-36.386
4.69,20.634,155.51,-36.384
4.7,20.661,155.5,-36.382
4.71,20.689,155.49,-36.381
4.72,20.716,155.48,-36.379
4.73,20.743,155.47,-36.377
4.74,20.771,155.47,-36.375
4.75,20.798,155.46,-36.373
4.76,20.825,155.45,-36.371
4.77,20.853,155.44,-36.369
4.78,20.88,155.43,-36.367
4.79,20.907,155.43,-36.365
4.8,20.935,155.42,-36.363
4.81,20.962,155.41,-36.361
4.82,20.989,155.4,-36.359
4.83,21.017,155.39,-36.358
4.84,21.044,155.38,-36.356
4.85,21.071,155.38,-36.354
4.86,21.099,155.37,-36.352
4.87,21.126,155.36,-36.35
4.88,21.154,155.35,-36.348
4.89,21.181,155.34,-36.346
4.9,21.209,155.34,-36.344
4.91,21.236,155.33,-36.342
4.92,21.264,155.32,-36.341
4.93,21.291,155.31,-36.339
4.94,21.319,155.3,-36.337
4.95,21.346,155.3,-36.335
4.96,21.374,155.29,-36.333
4.97,21.401,155.28,-36.331
4.98,21.429,155.27,-36.329
4.99,21.456,155.26,-36.328
5,21.484,155.25,-36.326
5.01,21.511,155.25,-36.324
5.02,21.539,155.24,-36.322
5.03,21.567,155.23,-36.32
5.04,21.594,155.22,-36.318
5.05,21.622,155.22,-36.317
5.06,21.65,155.21,-36.315
5.07,21.677,155.2,-36.313
5.08,21.705,155.19,-36.311
5.09,21.733,155.18,-36.309
5.1,21.76,155.17,-36.307
5.11,21.788,155.17,-36.306
5.12,21.816,155.16,-36.304
5.13,21.843,155.15,-36.302
5.14,21.871,155.14,-36.3
5.15,21.899,155.14,-36.298
5.16,21.927,155.13,-36.297
5.17,21.955,155.12,-36.295
5.18,21.982,155.11,-36.293
5.19,22.01,155.1,-36.291
5.2,22.038,155.1,-36.289
5.21,22.066,155.09,-36.288
5.22,22.094,155.08,-36.286
5.23,22.122,155.07,-36.284
5.24,22.149,155.06,-36.282
5.25,22.177,155.06,-36.281
5.26,22.205,155.05,-36.279
5.27,22.233,155.04,-36.277
5.28,22.261,155.03,-36.275
5.29,22.289,155.02,-36.273
5.3,22.317,155.02,-36.272
5.31,22.345,155.01,-36.27
5.32,22.373,155,-36.268
5.33,22.401,154.99,-36.266
5.34,22.429,154.98,-36.265
5.35,22.457,154.98,-36.263
5.36,22.485,154.97,-36.261
5.37,22.513,154.96,-36.26
5.38,22.541,154.95,-36.258
5.39,22.569,154.95,-36.256
5.4,22.597,154.94,-36.254
5.41,22.625,154.93,-36.253
5.42,22.653,154.92,-36.251
5.43,22.682,154.92,-36.249
5.44,22.71,154.91,-36.247
5.45,22.738,154.9,-36.246
5.46,22.766,154.89,-36.244
5.47,22.794,154.88,-36.242
5.48,22.823,154.88,-36.241
5.49,22.851,154.87,-36.239
5.5,22.879,154.86,-36.237
5.51,22.907,154.85,-36.236
5.52,22.936,154.85,-36.234
5.53,22.964,154.84,-36.232
5.54,22.992,154.83,-36.23
5.55,23.02,154.82,-36.229
5.56,23.049,154.81,-36.227
5.57,23.077,154.81,-36.225
5.58,23.106,154.8,-36.224
5.59,23.134,154.79,-36.222
5.6,23.162,154.78,-36.22
5.61,23.191,154.78,-36.219
5.62,23.219,154.77,-36.217
5.63,23.248,154.76,-36.215
5.64,23.276,154.75,-36.214
5.65,23.305,154.75,-36.212
5.66,23.333,154.74,-36.21
5.67,23.362,154.73,-36.209
5.68,23.39,154.72,-36.207
5.69,23.419,154.72,-36.205
5.7,23.447,154.71,-36.204
5.71,23.476,154.7,-36.202
5.72,23.504,154.69,-36.201
5.73,23.533,154.69,-36.199
5.74,23.562,154.68,-36.197
5.75,23.59,154.67,-36.196
5.76,23.619,154.66,-36.194
5.77,23.648,154.65,-36.192
5.78,23.676,154.65,-36.191
5.79,23.705,154.64,-36.189
5.8,23.734,154.63,-36.187
5.81,23.763,154.62,-36.186
5.82,23.791,154.62,-36.184
5.83,23.82,154.61,-36.183
5.84,23.849,154.6,-36.181
5.85,23.878,154.59,-36.179
5.86,23.907,154.59,-36.178
5.87,23.935,154.58,-36.176
5.88,23.964,154.57,-36.175
5.89,23.993,154.56,-36.173
5.9,24.022,154.56,-36.171
5.91,24.051,154.55,-36.17
5.92,24.08,154.54,-36.168
5.93,24.109,154.53,-36.167
5.94,24.138,154.53,-36.165
5.95,24.167,154.52,-36.164
5.96,24.196,154.51,-36.162
5.97,24.225,154.51,-36.16
5.98,24.254,154.5,-36.159
5.99,24.283,154.49,-36.157
6,24.312,154.48,-36.156
6.01,24.341,154.48,-36.154
6.02,24.37,154.47,-36.153
6.03,24.4,154.46,-36.151
6.04,24.429,154.45,-36.149
6.05,24.458,154.45,-36.148
6.06,24.487,154.44,-36.146
6.07,24.516,154.43,-36.145
6.08,24.546,154.42,-36.143
6.09,24.575,154.42,-36.142
6.1,24.604,154.41,-36.14
6.11,24.634,154.4,-36.139
6.12,24.663,154.39,-36.137
6.13,24.692,154.39,-36.136
6.14,24.722,154.38,-36.134
6.15,24.751,154.37,-36.132
6.16,24.78,154.37,-36.131
6.17,24.81,154.36,-36.129
6.18,24.839,154.35,-36.128
6.19,24.869,154.34,-36.126
6.2,24.898,154.34,-36.125
6.21,24.928,154.33,-36.123
6.22,24.957,154.32,-36.122
6.23,24.987,154.31,-36.12
6.24,25.016,154.31,-36.119
6.25,25.046,154.3,-36.117
6.26,25.076,154.29,-36.116
6.27,25.105,154.29,-36.114
6.28,25.135,154.28,-36.113
6.29,25.165,154.27,-36.111
6.3,25.194,154.26,-36.11
6.31,25.224,154.26,-36.108
6.32,25.254,154.25,-36.107
6.33,25.284,154.24,-36.105
6.34,25.313,154.24,-36.104
6.35,25.343,154.23,-36.102
6.36,25.373,154.22,-36.101
6.37,25.403,154.21,-36.099
6.38,25.433,154.21,-36.098
6.39,25.463,154.2,-36.097
6.4,25.492,154.19,-36.095
6.41,25.522,154.19,-36.094
6.42,25.552,154.18,-36.092
6.43,25.582,154.17,-36.091
6.44,25.612,154.16,-36.089
6.45,25.642,154.16,-36.088
6.46,25.672,154.15,-36.086
6.47,25.703,154.14,-36.085
6.48,25.733,154.14,-36.083
6.49,25.763,154.13,-36.082
6.5,25.793,154.12,-36.081
6.51,25.823,154.12,-36.079
6.52,25.853,154.11,-36.078
6.53,25.883,154.1,-36.076
6.54,25.914,154.09,-36.075
6.55,25.944,154.09,-36.073
6.56,25.974,154.08,-36.072
6.57,26.005,154.07,-36.07
6.58,26.035,154.07,-36.069
6.59,26.065,154.06,-36.068
6.6,26.096,154.05,-36.066
6.61,26.126,154.05,-36.065
6.62,26.156,154.04,-36.063
6.63,26.187,154.03,-36.062
6.64,26.217,154.02,-36.061
6.65,26.248,154.02,-36.059
6.66,26.278,154.01,-36.058
6.67,26.309,154,-36.056
6.68,26.34,154,-36.055
6.69,26.37,153.99,-36.054
6.7,26.401,153.98,-36.052
6.71,26.431,153.98,-36.051
6.72,26.462,153.97,-36.049
6.73,26.493,153.96,-36.048
6.74,26.524,153.96,-36.047
6.75,26.554,153.95,-36.045
6.76,26.585,153.94,-36.044
6.77,26.616,153.94,-36.042
6.78,26.647,153.93,-36.041
6.79,26.678,153.92,-36.04
6.8,26.708,153.91,-36.038
6.81,26.739,153.91,-36.037
6.82,26.77,153.9,-36.036
6.83,26.801,153.89,-36.034
6.84,26.832,153.89,-36.033
6.85,26.863,153.88,-36.031
6.86,26.894,153.87,-36.03
6.87,26.925,153.87,-36.029
6.88,26.956,153.86,-36.027
6.89,26.988,153.85,-36.026
6.9,27.019,153.85,-36.025
6.91,27.05,153.84,-36.023
6.92,27.081,153.83,-36.022
6.93,27.112,153.83,-36.021
6.94,27.144,153.82,-36.019
6.95,27.175,153.81,-36.018
6.96,27.206,153.81,-36.017
6.97,27.237,153.8,-36.015
6.98,27.269,153.79,-36.014
6.99,27.3,153.79,-36.013
7,27.332,153.78,-36.011
7.01,27.363,153.77,-36.01
7.02,27.395,153.77,-36.009
7.03,27.426,153.76,-36.007
7.04,27.458,153.75,-36.006
7.05,27.489,153.75,-36.005
7.06,27.521,153.74,-36.003
7.07,27.552,153.73,-36.002
7.08,27.584,153.73,-36.001
7.09,27.616,153.72,-35.999
7.1,27.648,153.71,-35.998
7.11,27.679,153.71,-35.997
7.12,27.711,153.7,-35.995
7.13,27.743,153.69,-35.994
7.14,27.775,153.69,-35.993
7.15,27.806,153.68,-35.992
7.16,27.838,153.67,-35.99
7.17,27.87,153.67,-35.989
7.18,27.902,153.66,-35.988
7.19,27.934,153.65,-35.986
7.2,27.966,153.65,-35.985
7.21,27.998,153.64,-35.984
7.22,28.03,153.63,-35.982
7.23,28.062,153.63,-35.981
7.24,28.095,153.62,-35.98
7.25,28.127,153.62,-35.979
7.26,28.159,153.61,-35.977
7.27,28.191,153.6,-35.976
7.28,28.223,153.6,-35.975
7.29,28.256,153.59,-35.974
7.3,28.288,153.58,-35.972
7.31,28.32,153.58,-35.971
7.32,28.353,153.57,-35.97
7.33,28.385,153.56,-35.968
7.34,28.418,153.56,-35.967
7.35,28.45,153.55,-35.966
7.36,28.482,153.54,-35.965
7.37,28.515,153.54,-35.963
7.38,28.548,153.53,-35.962
7.39,28.58,153.53,-35.961
7.4,28.613,153.52,-35.96
7.41,28.645,153.51,-35.958
7.42,28.678,153.51,-35.957
7.43,28.711,153.5,-35.956
7.44,28.744,153.49,-35.955
7.45,28.776,153.49,-35.954
7.46,28.809,153.48,-35.952
7.47,28.842,153.47,-35.951
7.48,28.875,153.47,-35.95
7.49,28.908,153.46,-35.949
7.5,28.941,153.46,-35.947
7.51,28.974,153.45,-35.946
7.52,29.007,153.44,-35.945
7.53,29.04,153.44,-35.944
7.54,29.073,153.43,-35.942
7.55,29.106,153.42,-35.941
7.56,29.139,153.42,-35.94
7.57,29.172,153.41,-35.939
7.58,29.206,153.41,-35.938
7.59,29.239,153.4,-35.936
7.6,29.272,153.39,-35.935
7.61,29.305,153.39,-35.934
7.62,29.339,153.38,-35.933
7.63,29.372,153.38,-35.932
7.64,29.406,153.37,-35.93
7.65,29.439,153.36,-35.929
7.66,29.473,153.36,-35.928
7.67,29.506,153.35,-35.927
7.68,29.54,153.34,-35.926
7.69,29.573,153.34,-35.924
7.7,29.607,153.33,-35.923
7.71,29.641,153.33,-35.922
7.72,29.674,153.32,-35.921
7.73,29.708,153.31,-35.92
7.74,29.742,153.31,-35.919
7.75,29.776,153.3,-35.917
7.76,29.809,153.3,-35.916
7.77,29.843,153.29,-35.915
7.78,29.877,153.28,-35.914
7.79,29.911,153.28,-35.913
7.8,29.945,153.27,-35.912
7.81,29.979,153.27,-35.91
7.82,30.013,153.26,-35.909
7.83,30.047,153.25,-35.908
7.84,30.082,153.25,-35.907
7.85,30.116,153.24,-35.906
7.86,30.15,153.23,-35.905
7.87,30.184,153.23,-35.903
7.88,30.219,153.22,-35.902
7.89,30.253,153.22,-35.901
7.9,30.287,153.21,-35.9
7.91,30.322,153.21,-35.899
7.92,30.356,153.2,-35.898
7.93,30.391,153.19,-35.897
7.94,30.425,153.19,-35.895
7.95,30.46,153.18,-35.894
7.96,30.494,153.18,-35.893
7.97,30.529,153.17,-35.892
7.98,30.564,153.16,-35.891
7.99,30.598,153.16,-35.89
8,30.633,153.15,-35.889
8.01,30.668,153.15,-35.887
8.02,30.703,153.14,-35.886
8.03,30.737,153.13,-35.885
8.04,30.772,153.13,-35.884
8.05,30.807,153.12,-35.883
8.06,30.842,153.12,-35.882
8.07,30.877,153.11,-35.881
8.08,30.912,153.11,-35.88
8.09,30.947,153.1,-35.879
8.1,30.983,153.09,-35.877
8.11,31.018,153.09,-35.876
8.12,31.053,153.08,-35.875
8.13,31.088,153.08,-35.874
8.14,31.124,153.07,-35.873
8.15,31.159,153.07,-35.872
8.16,31.194,153.06,-35.871
8.17,31.23,153.05,-35.87
8.18,31.265,153.05,-35.869
8.19,31.301,153.04,-35.868
8.2,31.336,153.04,-35.866
