-2.98322746239847,0,-0.642913985468844,0
-2.88274755165925,3.7470027081099e-16,-0.643008222098316,3.7470027081099e-16
-2.78178792711764,0,-0.643196704333878,0
-2.6803489959679,-4.78783679369599e-16,-0.643479463756827,-4.64905891561784e-16
-2.57843137508255,-4.85722573273506e-17,-0.64385655458782,0
-2.47603588816102,-6.93889390390723e-17,-0.644328051753318,0
-2.37316356842149,-7.63278329429795e-17,-0.644894054795783,0
-2.26981565676082,-9.71445146547012e-17,-0.6455546875477,0
-2.16599359845976,-6.24500451351651e-17,-0.646310096641288,0
-2.06169904139056,1.04083408558608e-16,-0.647160451803849,0
-2.03763596291885,4.16333634234434e-16,-0.648072069686376,4.64905891561784e-16
-2.04392389995828,-3.60822483003176e-16,-0.649032292721256,-3.7470027081099e-16
-2.02430797015011,-3.88578058618805e-16,-0.65005214931855,-3.81639164714898e-16
-2.02711273626809,0,-0.651122309282684,0
-2.01081619670412,-5.55111512312578e-16,-0.652250961907375,-3.81639164714898e-16
-2.01109619945797,-5.34294830600857e-16,-0.653431234728772,-3.81639164714898e-16
-1.99729112796417,2.98372437868011e-16,-0.654669222537303,4.64905891561784e-16
-1.99574898901738,-6.24500451351651e-16,-0.655959872046956,-2.91433543964104e-16
-1.98382544540152,5.55111512312578e-17,-0.65730773108385,3.81639164714898e-16
-1.98097825168564,1.87350135405495e-16,-0.658709094812972,2.91433543964104e-16
-1.9704859011933,-4.37150315946155e-16,-0.660167368035864,0
-1.96671505693955,1.04083408558608e-16,-0.661679846483078,3.81639164714898e-16
-1.95732097730565,-8.74300631892311e-16,-0.663249090515534,-3.81639164714898e-16
-1.95290813991128,-4.64905891561784e-16,-0.664873138921687,0
-1.94436602826649,-7.07767178198537e-16,-0.666553928562947,0
-1.93951927854677,-6.10622663543836e-16,-0.668290050486569,0
-1.93164682415932,-8.60422844084496e-16,-0.670082981612001,0
-1.92651984106773,-5.27355936696949e-16,-0.671931723775667,0
-1.91918201351876,-2.65898414397725e-14,-0.673837415020736,-2.58543186859583e-14
-1.91388816063356,-6.52256026967279e-16,-0.675799363008613,0
