0,5,10,0,5,26.9258240356725,26.9258240356725,32.0156211871642,32.0156211871642,0.0208771502596745,0.0140182504924345,0,-5.99314110023276,6
0.01,4.9987912284974,9.9992087715026,0,4.9992087715026,26.9250676250961,26.9250676250961,32.0149547915941,32.0149547915941,5.57586091876061e-06,0.0141067112051797,0,-6.01410113534426,6
0.02,4.9967911727388,9.9972088272612,0,4.9972088272612,26.9231671887475,26.9231671887475,32.0132960297793,32.0132960297793,0.0211308750547863,0.0143604581372675,0,-5.99322958308248,6
0.03,4.99357986398825,9.99442013601175,0,4.99442013601175,26.9205126774561,26.9205126774561,32.010972895194,32.010972895194,0.000263418963644568,0.0147021943303471,0,-6.0144387753667,6
0.04,4.98957722979861,9.99042277020139,0,4.99042277020139,26.9167142417213,26.9167142417213,32.0076575946652,32.0076575946652,0.0216368146687813,0.015209179767304,0,-5.99357236509852,6
0.05,4.98436086165192,9.98563913834808,0,4.98563913834808,26.9121641269477,26.9121641269477,32.0036800977314,32.0036800977314,0.000771996497370253,0.0158036600264088,0,-6.01503166352904,6
0.06,4.97835314168695,9.97964685831305,0,4.97964685831305,26.906470261534,26.906470261534,31.9987108343101,31.9987108343101,0.0223934161964463,0.0165633265611895,0,-5.99416991036474,6
0.07,4.97112920752498,9.97287079247502,0,4.97287079247502,26.9000271795946,26.9000271795946,31.9930817177851,31.9930817177851,-0.00811765165431311,0.0174099697529178,-0.00964738369269544,-6.01588023771454,6
0.08,4.96321038404152,9.96478961595847,0,4.96612928302314,26.8923510050358,26.8923510050358,31.9863860755975,31.9863860755975,-0.00548241099631408,0.0183992713990964,-0.0385447418270855,-5.98533694056832,6
0.09,4.95426520815149,9.95573479184851,0,4.95906927964308,26.8837495841116,26.8837495841116,31.9788829689351,31.9788829689351,-0.027755443850598,0.0194907322151832,-0.0592957614320842,-5.9879504146337,6
0.1,4.94454276258999,9.94545723741001,0,4.95207519251334,26.8739918391352,26.8739918391352,31.9703783819324,31.9703783819324,-0.0304368690928722,0.0207111060492696,-0.0855807887128221,-5.96556718642932,6
0.11,4.93384713128092,9.93415286871907,0,4.94475815396601,26.8632598015774,26.8632598015774,31.9610256265153,31.9610256265153,-0.0486699033334563,0.0220418308001391,-0.107946812322384,-5.96276492181121,6
0.12,4.92233383031425,9.92166616968574,0,4.93749938397797,26.8514097463092,26.8514097463092,31.9507038358503,31.9507038358503,-0.0539083150795356,0.0234953067427942,-0.133064957783155,-5.94433866403917,6
0.13,4.91109659877224,9.90949085070659,0,4.92993602980502,26.8385632495022,26.8385632495022,31.9395148998889,31.9395148998889,-0.0692350792348284,0.0250580961165874,-0.155406937787884,-5.93888623756353,6
0.14,4.89978451694349,9.8968865197399,0,4.92247887906375,26.8246276882582,26.8246276882582,31.9273806503009,31.9273806503009,-0.0762027483392353,0.0267388983162251,-0.179657026034532,-5.92328462062093,6
0.15,4.88860898464941,9.88448545976575,0,4.91491332549316,26.8096817072984,26.8096817072984,31.9143668125519,31.9143668125519,-0.0886999038758391,0.0285235412177656,-0.201208995477236,-5.91601444961637,6
0.16,4.87744221334867,9.87175572063886,0,4.90746921747754,26.7936751376079,26.7936751376079,31.9004308561769,31.9004308561769,-0.0974807630498908,0.0304222913209086,-0.224737856976851,-5.90316519739395,6
0.17,4.86636101449778,9.85915195639593,0,4.89996992447785,26.7766437001806,26.7766437001806,31.8856023882371,31.8856023882371,-0.108092224083001,0.032425464757515,-0.246520284373033,-5.89399740446748,6
0.18,4.85531877818058,9.84628621621601,0,4.89255426236454,26.7585717467822,26.7585717467822,31.8698702403994,31.8698702403994,-0.118100980522953,0.034540594908162,-0.269684663181156,-5.88295691224996,6
0.19,4.84434333468672,9.83349577783534,0,4.88511234084114,26.7394663199408,26.7394663199408,31.853242802868,31.853242802868,-0.127453731329535,0.036760838761373,-0.291735143784089,-5.87247942630682,6
0.2,4.83341762081198,9.82071368421446,0,4.87773310956112,26.7193350180456,26.7193350180456,31.8357290067764,31.8357290067764,-0.137000185540941,0.0390841053130165,-0.313463432481238,-5.86262085837272,6
0.21,4.82255163674619,9.80799307379848,0,4.8703553038989,26.698177709053,26.698177709053,31.817331435809,31.817331435809,-0.146345059720081,0.0415107912892408,-0.335325112862311,-5.85253073814701,6
0.22,4.81173906647764,9.7952974101784,0,4.86302175024536,26.6759980917672,26.6759980917672,31.7980560296945,31.7980560296945,-0.155652612545007,0.044039976615612,-0.357087432130646,-5.84260515702997,6
0.23,4.80098343243181,9.78265377791462,0,4.85570279973636,26.6527985309577,26.6527985309577,31.7779077563349,31.7779077563349,-0.164885021324643,0.0466714284121305,-0.378876436839524,-5.83268001289725,6
0.24,4.79028232540925,9.77004375983446,0,4.84841928888542,26.6285819591259,26.6285819591259,31.7568922109185,31.7568922109185,-0.17401855910377,0.0494045209827548,-0.400629644553891,-5.82279343553263,6
0.25,4.77963691392433,9.75748108464496,0,4.84115681307006,26.6033517845046,26.6033517845046,31.735015542832,31.735015542832,-0.183105963351234,0.0522387730510817,-0.422375182871341,-5.81296955353097,6
0.26,4.76904620950091,9.74495662308428,0,4.83392556905732,26.5771112309534,26.5771112309534,31.7122839024083,31.7122839024083,-0.192085629037086,0.0551735975719915,-0.44410340435612,-5.80315582225296,6
0.27,4.75851052562079,9.73247734812395,0,4.82671854966577,26.5498644634027,26.5498644634027,31.6887043806345,31.6887043806345,-0.20101898965841,0.0582083784209055,-0.465813083750122,-5.79341428432919,6
0.28,4.74802939108388,9.72003881912984,0,4.81954077494082,26.5216155349701,26.5216155349701,31.6642841135028,31.6642841135028,-0.209849474770027,0.06134246387466,-0.48750823808164,-5.78368370056305,6
0.29,4.73760280926937,9.70764461914049,0,4.81238884328669,26.4923696017124,26.4923696017124,31.639031271976,31.639031271976,-0.218626126721809,0.0645751150634816,-0.509180181355426,-5.77402106042986,6
0.3,4.72723049805201,9.69529265444172,0,4.8052652465066,26.4621321161364,26.4621321161364,31.6129543314707,31.6129543314707,-0.227305776676873,0.0679055501090257,-0.530833780318586,-5.76437754646731,6
0.31,4.71691234901633,9.68298481624577,0,4.79816834608926,26.4309099356464,26.4309099356464,31.5860628976559,31.5860628976559,-0.235922405386722,0.0713328645240023,-0.552458546000523,-5.7547967239102,6
0.32,4.70664815006383,9.67072018025015,0,4.79109939616933,26.3987110009551,26.3987110009551,31.5583672456129,31.5583672456129,-0.244444095017261,0.0748560609918996,-0.57405528201963,-5.74524487398953,6
0.33,4.69643775343465,9.65849979752887,0,4.78405762284236,26.365545590887,26.365545590887,31.5298790044846,31.5298790044846,-0.252890702485061,0.0784739548375487,-0.595610353968754,-5.73575430335386,6
0.34,4.68628097420495,9.64632332641697,0,4.77704367409888,26.3314269854519,26.3314269854519,31.5006109795573,31.5006109795573,-0.261234814106872,0.0821851453434914,-0.617114493987274,-5.72630546546309,6
0.35,4.67617765225821,9.63419140468778,0,4.77005720198069,26.2963741546975,26.2963741546975,31.4705778097871,31.4705778097871,-0.269477356484304,0.0859878406322174,-0.638539003841134,-5.71692619327539,6
0.36,4.66612761521244,9.62210398480475,0,4.76309855923692,26.2604166805755,26.2604166805755,31.439796137108,31.439796137108,-0.277570852134218,0.0898795835588084,-0.659834459697265,-5.70761597599576,6
0.37,4.65613070215488,9.61006150925436,0,4.75616761139571,26.2236105554523,26.2236105554523,31.4082855105642,31.4082855105642,-0.285422732971107,0.0938563483535601,-0.680856186157578,-5.69842289516709,6
0.38,4.64618675185267,9.59806409442215,0,4.74926457435591,26.1861127140093,26.1861127140093,31.3760694767256,31.3760694767256,-0.292492247882699,0.0979084047468162,-0.700960163013878,-5.68944048961564,6
0.39,4.63629562094591,9.58611213811052,0,4.74238944250564,26.1488379873301,26.1488379873301,31.3431801099675,31.3431801099675,-0.290235145290815,0.101983018110781,-0.711005541033232,-5.68121262236836,6
0.4,4.62645713046936,9.5742056887055,0,4.73554232272004,26.1115575058887,26.1115575058887,31.3097213053429,31.3097213053429,-0.296862975201972,0.10608725081513,-0.72062974074175,-5.68232048527535,6
0.41,4.61667090232091,9.56234466792333,0,4.72872305616435,26.0743772247698,26.0743772247698,31.2756654499392,31.2756654499392,-0.294282252846811,0.110217018280618,-0.729981920458535,-5.67451735066889,6
0.42,4.60693685060858,9.5505292518567,0,4.72193175413543,26.0372145182091,26.0372145182091,31.2411367439591,31.2411367439591,-0.300592492952847,0.114370840570863,-0.739030169213081,-5.67593316431063,6
0.43,4.59725457083316,9.53875934264331,0,4.71516829191167,26.0001395211447,26.0001395211447,31.2061412102522,31.2061412102522,-0.297884694686402,0.118545157673958,-0.747996632201898,-5.66843322015846,6
0.44,4.58762400313052,9.5270351414911,0,4.70843276431996,25.9630967526891,25.9630967526891,31.1708559978526,31.1708559978526,-0.303295228315195,0.122734643755883,-0.756067657643133,-5.66996221442794,6
0.45,4.57804474612809,9.51535655113818,0,4.70172507072326,25.9261399141853,25.9261399141853,31.1353925539881,31.1353925539881,-0.29984550997572,0.126931800795518,-0.763425657769313,-5.66335165300193,6
0.46,4.56851675242241,9.50372379533511,0,4.6950453042164,25.8893129388881,25.8893129388881,31.1000734476305,31.1000734476305,-0.302055868621868,0.131118858619516,-0.767559549009807,-5.66561517823158,6
0.47,4.55903964228948,9.49213679153046,0,4.68839338935319,25.8526052530813,25.8526052530813,31.0651551235379,31.0651551235379,-0.294959986131242,0.135282361304493,-0.76803227885556,-5.66221006858018,6
0.48,4.54961327994269,9.48059558193443,0,4.68176932766646,25.8160234679975,25.8160234679975,31.0303689820615,31.0303689820615,-0.29479613398816,0.139429183776935,-0.766085870286821,-5.66813944747827,6
